INCIDENT_ID,ORI,INCIDENT_DATE_STR,INCIDENT_TIME_STR,CITY,COUNTY,STATE,ZIP_CODE,MULTIPLE_LOCATIONS,ON_K12_CAMPUS,ARREST_MADE,CRIME_REPORT_FILED,CONTACT_REASON,IN_CUSTODY_REASON,NUM_INVOLVED_CIVILIANS,NUM_INVOLVED_OFFICERS,NUM_INVOLVED_AGENCIES
URSUS-40-0400-2021-e50,CA0400400,7/6/2021,1:22,PASO ROBLES,SAN LUIS OBISPO,CA,93446,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,2
URSUS-40-0600-2021-770,CA0400600,5/10/2021,17:00,SAN LUIS OBISPO,SAN LUIS OBISPO,CA,93401,FALSE,TRUE,FALSE,TRUE,pre_planned,,1,6,1
URSUS-41-0600-2021-517,CA0410600,2/20/2021,17:05,DALY CITY,SAN MATEO,CA,94014,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-41-0600-2021-5b2,CA0410600,4/7/2021,13:57,DALY CITY,SAN MATEO,CA,94014,FALSE,FALSE,FALSE,TRUE,consensual,,1,3,1
URSUS-41-0900-2021-e49,CA0410900,7/11/2021,20:13,MENLO PARK,SAN MATEO,CA,94025,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-41-1700-2021-ab8,CA0411700,10/10/2021,1:43,SOUTH SAN FRANCISCO,SAN MATEO,CA,94080,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-41-1700-2021-b5d,CA0411700,1/23/2021,6:32,SOUTH SAN FRANCISCO,SAN MATEO,CA,94080,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-42-0000-2021-8f3,CA0420000,7/16/2021,16:24,GOLETA,SANTA BARBARA,CA,93117,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-42-0100-2021-191,CA0420100,8/21/2021,21:47,GUADALUPE,SANTA BARBARA,CA,93434,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,2,1,1
URSUS-42-0200-2021-107,CA0420200,3/28/2021,20:04,LOMPOC,SANTA BARBARA,CA,93436,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-42-0200-2021-378,CA0420200,10/9/2021,18:33,LOMPOC,SANTA BARBARA,CA,93436,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-42-0300-2021-1d5,CA0420300,2/10/2021,2:05,SANTA BARBARA,SANTA BARBARA,CA,93101,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-42-0400-2021-3ba,CA0420400,10/10/2021,19:08,SANTA MARIA,SANTA BARBARA,CA,93458,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-42-0400-2021-d5c,CA0420400,6/1/2021,13:36,SANTA MARIA,SANTA BARBARA,CA,93454,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-43-0200-2021-b24,CA0430200,9/25/2021,15:20,SANTA CLARA,SANTA CLARA,CA,95051,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-43-0400-2021-dbe,CA0430400,9/8/2021,2:37,GILROY,SANTA CLARA,CA,95020,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-43-0800-2021-64f,CA0430800,10/15/2021,15:21,MILPITAS,SANTA CLARA,CA,95035,FALSE,FALSE,FALSE,TRUE,in_progress,,1,5,1
URSUS-43-1300-2021-027,CA0431300,1/15/2021,4:25,SAN JOSE,SANTA CLARA,CA,95116,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-43-1300-2021-331,CA0431300,6/5/2021,1:48,SAN JOSE,SANTA CLARA,CA,95132,FALSE,FALSE,TRUE,TRUE,welfare_check,,1,1,1
URSUS-43-1300-2021-4c3,CA0431300,8/31/2021,18:48,SAN JOSE,SANTA CLARA,CA,95127,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-43-1300-2021-513,CA0431300,1/21/2021,10:23,SAN JOSE,SANTA CLARA,CA,95127,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,3,1
URSUS-43-1300-2021-66e,CA0431300,5/26/2021,4:17,SAN JOSE,SANTA CLARA,CA,95126,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-43-1300-2021-8ab,CA0431300,5/31/2021,21:42,SAN JOSE,SANTA CLARA,CA,95131,FALSE,FALSE,FALSE,TRUE,pre_planned,,1,1,1
URSUS-43-1300-2021-c50,CA0431300,3/23/2021,16:20,SAN JOSE,SANTA CLARA,CA,95134,FALSE,FALSE,TRUE,TRUE,consensual,,1,1,1
URSUS-43-1300-2021-d9c,CA0431300,4/29/2021,0:01,SAN JOSE,SANTA CLARA,CA,95113,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-43-1300-2021-e5a,CA0431300,10/11/2021,18:43,SAN JOSE,SANTA CLARA,CA,95126,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-43-1300-2021-e71,CA0431300,5/25/2021,0:10,SAN JOSE,SANTA CLARA,CA,95112,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-43-1300-2021-ec4,CA0431300,4/20/2021,1:27,SAN JOSE,SANTA CLARA,CA,95112,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-43-1600-2021-641,CA0431600,4/18/2021,0:12,SUNNYVALE,SANTA CLARA,CA,94085,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-43-1600-2021-78d,CA0431600,5/19/2021,15:22,SUNNYVALE,SANTA CLARA,CA,94086,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-43-1600-2021-ee9,CA0431600,7/19/2021,0:01,SUNNYVALE,SANTA CLARA,CA,94085,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-43-1600-2021-f18,CA0431600,3/24/2021,14:21,SUNNYVALE,SANTA CLARA,CA,94089,FALSE,FALSE,TRUE,TRUE,call_for_service,,2,1,1
URSUS-44-0000-2021-9a8,CA0440000,4/6/2021,23:26,APTOS,SANTA CRUZ,CA,95003,FALSE,FALSE,TRUE,TRUE,in_progress,,1,3,1
URSUS-45-0200-2021-41d,CA0450200,12/14/2021,0:04,REDDING,SHASTA,CA,96001,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-45-0200-2021-680,CA0450200,2/7/2021,11:25,REDDING,SHASTA,CA,96001,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-45-0200-2021-c7e,CA0450200,6/2/2021,5:38,REDDING,SHASTA,CA,96003,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-45-0200-2021-eea,CA0450200,2/7/2021,4:47,REDDING,SHASTA,CA,96003,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-47-0000-2021-270,CA0470000,2/19/2021,13:18,YREKA,SISKIYOU,CA,96097,FALSE,FALSE,TRUE,TRUE,in_custody_event,other,1,1,1
URSUS-47-0000-2021-579,CA0470000,6/28/2021,20:35,MONTAGUE,SISKIYOU,CA,96064,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,3
URSUS-48-0000-2021-090,CA0480000,9/23/2021,0:05,VALLEJO,SOLANO,CA,94590,FALSE,FALSE,TRUE,TRUE,in_progress,,1,3,2
URSUS-48-0000-2021-601,CA0480000,4/17/2021,13:35,NAPA,NAPA,CA,94558,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-48-0300-2021-7ae,CA0480300,2/21/2021,23:00,FAIRFIELD,SOLANO,CA,94533,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,5,1
URSUS-48-0300-2021-d7a,CA0480300,9/16/2021,12:34,FAIRFIELD,SOLANO,CA,94534,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-48-0600-2021-197,CA0480600,8/11/2021,8:40,VALLEJO,SOLANO,CA,94591,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,1
URSUS-48-0600-2021-7e6,CA0480600,1/26/2021,20:35,VACAVILLE,SOLANO,CA,95687,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,1
URSUS-48-0600-2021-83c,CA0480600,1/3/2021,2:22,VACAVILLE,SOLANO,CA,95688,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-48-0600-2021-a35,CA0480600,11/14/2021,14:11,VACAVILLE,SOLANO,CA,95688,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-48-0600-2021-b9e,CA0480600,1/2/2021,23:21,DAVIS,YOLO,CA,95618,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-48-0600-2021-bc6,CA0480600,10/14/2021,23:23,VACAVILLE,SOLANO,CA,95687,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-49-0000-2021-50f,CA0490000,6/2/2021,22:09,COTATI,SONOMA,CA,94931,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-49-0000-2021-d70,CA0490000,2/25/2021,21:01,SANTA ROSA,SONOMA,CA,95407,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,1
URSUS-49-0500-2021-9f7,CA0490500,11/18/2021,1:43,SANTA ROSA,SONOMA,CA,95407,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,7,1
URSUS-50-0000-2021-588,CA0500000,5/18/2021,2:11,MODESTO,STANISLAUS,CA,95357,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-50-0200-2021-27f,CA0500200,8/14/2021,23:58,MODESTO,STANISLAUS,CA,95355,FALSE,FALSE,TRUE,TRUE,ambush,,1,5,1
URSUS-51-0200-2021-0f2,CA0510200,5/19/2021,17:44,YUBA CITY,SUTTER,CA,95993,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,1,1
URSUS-52-0100-2021-f7d,CA0520100,4/1/2021,12:47,CORNING,TEHAMA,CA,96021,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-52-0200-2021-d52,CA0520200,2/8/2021,22:24,RED BLUFF,TEHAMA,CA,96080,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-54-0500-2021-a0e,CA0540500,5/17/2021,22:49,PORTERVILLE,TULARE,CA,93257,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-54-0600-2021-402,CA0540600,11/3/2021,6:15,TULARE,TULARE,CA,93274,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-54-0600-2021-47b,CA0540600,7/6/2021,19:24,TULARE,TULARE,CA,93274,FALSE,FALSE,TRUE,TRUE,civil_disorder,,1,1,1
URSUS-54-0600-2021-624,CA0540600,11/6/2021,22:20,TULARE,TULARE,CA,93274,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-54-0600-2021-661,CA0540600,3/7/2021,9:19,TULARE,TULARE,CA,93274,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-54-0600-2021-759,CA0540600,5/24/2021,0:35,TULARE,TULARE,CA,93274,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,4,1
URSUS-54-0600-2021-89e,CA0540600,1/19/2021,20:43,TULARE,TULARE,CA,93274,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,6,1
URSUS-54-0600-2021-8ef,CA0540600,1/11/2021,4:42,TULARE,TULARE,CA,93274,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-54-0600-2021-a4b,CA0540600,4/7/2021,13:01,TULARE,TULARE,CA,93274,FALSE,FALSE,TRUE,TRUE,welfare_check,,1,1,1
URSUS-54-0600-2021-a61,CA0540600,5/22/2021,2:10,TULARE,TULARE,CA,93274,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-54-0600-2021-b0f,CA0540600,2/1/2021,22:00,TULARE,TULARE,CA,93274,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-54-0600-2021-b56,CA0540600,9/14/2021,23:50,TULARE,TULARE,CA,93274,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-54-0600-2021-c5e,CA0540600,11/27/2021,18:30,TULARE,TULARE,CA,93274,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-54-0600-2021-e12,CA0540600,1/23/2021,19:26,TULARE,TULARE,CA,93274,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-54-0600-2021-ec4,CA0540600,2/15/2021,20:20,TULARE,TULARE,CA,93274,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-54-0600-2021-ff3,CA0540600,12/22/2021,7:33,TULARE,TULARE,CA,93274,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,5,2
URSUS-54-0700-2021-01c,CA0540700,1/13/2021,11:35,VISALIA,TULARE,CA,93292,TRUE,FALSE,TRUE,TRUE,call_for_service,,1,6,1
URSUS-54-0700-2021-99e,CA0540700,3/31/2021,13:19,VISALIA,TULARE,CA,93291,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-56-0000-2021-08f,CA0560000,2/23/2021,16:21,MOORPARK,VENTURA,CA,93021,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-56-0000-2021-0ff,CA0560000,5/1/2021,18:44,CAMARILLO,VENTURA,CA,93010,FALSE,FALSE,TRUE,TRUE,welfare_check,,1,1,1
URSUS-56-0800-2021-813,CA0560800,4/9/2021,1:07,VENTURA,VENTURA,CA,93003,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-56-0800-2021-d48,CA0560800,6/29/2021,12:28,VENTURA,VENTURA,CA,93003,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-56-0900-2021-228,CA0560900,10/5/2021,19:38,SIMI VALLEY,VENTURA,CA,93063,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
